Kotsyubynske,51.4532,30.2460
Коваленков,49.9500,35.8667
Ковалев,47.9819,39.5206
Ковалевка,45.5333,33.4333
Kovalеvka,45.5333,33.4333
Kovalеvka,49.9806,30.0148
Ковель,51.2153,24.7087
Ковель,51.2153,24.7087
Kovsharovka,49.6212,37.7036
Козара,49.2500,24.4333
Козелец,50.9133,31.1214
Kozhukhovka,50.2500,30.2333
Козин,50.2677,25.4623
Козино,50.2333,30.6500
Козлов,49.9667,24.5333
Козлов,49.5557,25.3442
Козова,49.4354,25.1509
Казатин,49.7143,28.8338
Краматорск,48.7231,37.5563
Красилов,49.6519,26.9725
Красная Армия,49.9500,36.3667
Красное,49.9145,24.6134
Красноармейск,49.0833,35.4667
Красноармейск,48.2820,37.1758
Красноармейск,47.1500,31.0333
Красноармейский,49.8733,37.2417
Красноармейск,48.2820,37.1758
Краснодон,48.2923,39.7373
Красногоровка,49.6773,33.7448
Красногоровка,48.0077,37.5140
Красноград,49.3814,35.4402
Красногвардейский,48.5958,38.7530
Красноград,49.3814,35.4402
Краснокаменка,44.5638,34.2888
Краснокутск,50.0660,35.1628
Красноперекопск,45.9572,33.7965
Краснополье,50.7746,35.2596
Krasnotorka,48.6820,37.5327
Krasnovka,47.4000,37.4333
Красный Лиман,48.9884,37.8022
Красный Лиман,47.9667,36.2833
Красный Луч,48.1395,38.9372
Красный,48.0694,39.5527
Красный Кут,48.2072,38.7936
Красный Лиман,48.7275,38.9669
Красный Лиман,49.1122,36.8078
Красный Луч,48.1395,38.9372
Красный Октябрь,48.2500,38.2000
Красный Пахарь,48.2867,38.3050
Красилов,49.6519,26.9725
Кременчуг,49.0720,33.4275
Кременец,50.0969,25.7246
Кременная,47.9225,37.5710
Кременная,49.0495,38.2179
Кременная,49.0495,38.2179
Крещатик,48.6167,25.7333
Крещатик,48.6285,25.7453
Kreshchеnka,47.3833,33.8333
Krinichki,51.4000,29.1667
Криничная,48.1290,38.0260
Крива,48.1723,23.2365
Krivorotovka,48.6333,37.8500
Кривой,48.1500,25.9000
Кривой Рог,46.4286,34.2498
Krizhopol,48.3829,28.8662
Кролевец,51.5478,33.3848
Krushchеvaya Никитовка,50.0667,35.5000
Krykhivtsi,48.8983,24.6633
Krymki,48.8500,32.0667
Крымская,45.2000,33.8000
Крымский,46.9404,36.4659
Krynychky,48.3667,34.4500
Кривой Рог,47.9097,33.3804
Kryzhanivka,46.5617,30.7949
Крыжополь,48.3829,28.8662
Ksaverivka,49.2655,28.2991
Ксаверовка,50.0500,30.2167
Kukhmisterskaya Слобода,50.4167,30.6000
Кульчин,50.8197,25.3193
Kulebovka,48.6320,35.1879
Куликов,49.9920,24.0437
Куликовка,45.2181,33.6133
Кулиничи,49.9823,36.3842
Куликов,50.3142,24.8176
Кулиничи,49.9823,36.3842
Kumbeteli,44.9333,33.8833
Куна,48.7832,29.3495
Kupichvolya,50.1667,24.1833
Купин,50.2495,37.4708
Kupjansk,49.7209,37.5998
Купянск,49.7209,37.5998
Курахово,47.9852,37.2821
Куреневке,50.4917,30.4372
Kurenеvka,50.4833,30.4667
Kurenеvka,50.4917,30.4372
Курилов,50.5535,34.7219
Куриловка,48.5667,34.5833
Курпаты,44.4333,34.1167
Kurtluk,44.9333,34.5500
Куты,48.2533,25.1778
Kuyanivka,51.0688,34.1900
Kuybysheve,44.6290,33.8689
Кузьмин,49.2603,26.5225
Kuzmyn,49.2603,26.5225
Кузнецова,47.7526,30.9658
Kuznetsovka,48.2780,38.0720
Кузнецовск,51.6833,25.8667
Квасилов,50.5623,26.2594
Киев,50.4333,30.5167
Labach,50.0333,24.8667
Ладыжин,48.6850,29.2368
Ладыжин,48.6850,29.2368
Lagodiv,49.7167,24.5333
Лановцы,49.8633,26.0908
Ланы,49.5990,24.2965
Лапшин,49.4874,24.9208
Lasowe,50.1000,24.8333
Ласпи,44.4167,33.7333
Лазурное,46.0667,32.5333
Лебедин,50.5852,34.4849
Лебедин,48.9581,31.5272
Лебедин,50.5852,34.4849
Lelechowka,49.9500,23.6833
Леман,49.4601,34.1234
Лемберг,49.8407,24.0305
Ленина,49.9833,36.4781
Ленина,48.4294,39.1456
Ленинский,45.2986,35.7771
Ленино,50.4167,29.2333
Ленино,51.2167,29.4500
Ленинский,47.1440,37.8596
Лесной,48.2419,38.2753
Letava,48.9057,26.3158
Летичев,49.3826,27.6305
Летичевский,49.3826,27.6305
Леваневского,49.0500,34.3833
Леваневского,49.0627,34.3763
Левков,50.2500,28.8333
Likhachеvka,49.9333,34.6833
Лиман,48.3520,37.2060
Лиман,49.0039,36.6003
Lipiny,50.7645,25.4076
Липицкой Gurna,49.3508,24.7802
Липовец,49.2333,29.0500
Липовец,49.7880,30.8886
Липовец,49.4000,23.6333
Liptsi,50.2037,36.4077
Lisets,48.8695,24.6100
Лишня,50.1730,25.8179
Лисичанск,48.9048,38.4421
Лисичанск,48.9048,38.4421
Лисичанск,48.9048,38.4421
Лисичанск,48.9048,38.4421
Лисичанск,48.9048,38.4421
Лиски,46.7667,36.7667
Лиски,46.7667,36.7667
Литин,49.3251,28.0809
Литовка,50.3930,34.9785
Литвиновка,50.7333,30.2333
Литинский,49.3251,28.0809
Lobkavo,47.5333,35.4333
Logachevka,49.9206,36.3586
Логвинов,48.3800,38.3471
Локачинский,50.7333,24.6500
Lokhovo,48.5051,22.6755
Лопатин,49.5678,28.7604
Lopatyn,50.2167,24.8500
Lopatyn,50.2202,24.8483
Лосево,49.9536,36.3217
Лоцманская Каменка,48.4167,35.0667
Лозовая,48.8894,36.3175
Лозовая,49.6081,25.6614
Лозовая,49.6081,25.6614
Лозовая,49.6081,25.6614
Лозовая Вторая,49.8697,37.5542
Lozovskoy,48.3858,38.2319
Lozuvatka,48.0571,33.2858
Лубны,50.0163,32.9969
Лубны,50.0163,32.9969
Luchyntsi,49.3488,24.6333
Удача,50.7593,25.3424
Луганск,47.3667,37.1000
Луганск,48.5670,39.3171
Луганск,47.3677,37.0985
Луганск,48.5670,39.3171
Луганская,48.4457,38.2615
Луганское,47.3667,37.1000
Луганское,47.3677,37.0985
Luganskoye,45.8019,34.2379
Луговая,49.1000,24.1000
Луговая,48.3667,29.7500
Луганская,48.5670,39.3171
Луганская,48.5670,39.3171
Лука,50.1722,28.8179
Лукаши,50.4610,31.4399
Lunacharskoye,46.8037,36.6794
Lupareve,46.6917,31.9750
Lutezh,50.6833,30.4000
Луцк,50.7593,25.3424
Лутугино,48.4051,39.2268
Лутугино,48.4051,39.2268
Лужаны,48.3649,25.7717
Львов,49.8407,24.0305
Lwеw,49.8407,24.0305
Lyalyuki,49.9033,36.3675
Лиман,49.5948,36.4671
Лысенко,49.1833,28.1333
Любимовка,47.9333,34.5167
Люботин,49.9454,35.9329
Люботин,49.9500,35.9667
Lyubymivka,46.7992,33.5906
Люксембург,48.4567,38.6725
Lеtki,50.7000,30.7500
Магдалиновка,46.4925,33.4625
Mahdalynivka,48.8833,34.9333
Макаровский,50.4641,29.8113
Макаров,50.4641,29.8113
Макарова,47.3333,30.1000
Макаровская Буда,50.6000,29.6333
Макеевка,48.0478,37.9258
Макеевка,51.2353,34.5925
Макеевка,48.0333,37.8833
Маков,51.8333,33.6167
Максим,51.1959,30.9419
Maksimilianovka,47.9751,37.3881
Мала Белозерка,47.2522,34.9261
Мала Даниловка,50.0635,36.1656
Малайя,47.6808,38.6336
Малая Belozеrka,47.2474,34.9346
Малая Игнатьевка,47.5167,37.6667
Малин,50.7723,29.2383
Малиновка,50.3667,27.5167
Malovidnoye,44.7967,33.8096
Малин,50.7723,29.2383
Малиновка,49.8042,36.7192
Малый Букрин,49.9167,31.3333
Маневичи,51.2833,25.5333
Маневичи,51.2941,25.5344
Мангуш,44.7500,34.0000
Manhush,47.0500,37.3000
Mareyka,47.9333,37.5000
Марганец,47.6354,34.6277
Марганец,47.6354,34.6277
Марганец,47.6354,34.6277
Марина,49.9701,35.4650
Маринка,47.9333,37.5000
Мариуполь,47.1057,37.5331
Маркин,47.1900,38.1797
Маркова,48.6758,24.4138
Марково,48.6500,37.8000
Markovtsy,50.7333,31.2500
Маркса,47.9000,35.7500
Марс,50.9081,35.1628
Марта,44.6863,34.1108
Martusivka,50.3128,30.8608
Марьяновка,49.6548,29.0658
Машевка,49.4431,34.8669
Массандра,44.5189,34.1859
Майя,48.4331,38.1742
Маяк,45.3477,32.4966
Мазанка,45.0037,34.2547
Мазуровка,49.1500,25.9833
Медведев,50.8825,35.1694
Мега,48.1333,25.4333
Meliorativnoye,48.6199,35.4019
Мелитополь,46.8489,35.3653
Мельник,49.3121,25.2587
Мельников,50.6633,34.0194
Мельникова,48.1568,39.0347
Мена,51.5217,32.2157
Мерефа,49.8230,36.0507
Мешков,48.7747,25.8321
Межгорье,48.5228,23.5083
Межова,48.2532,36.7347
Мичурина,46.9167,30.1500
Михайловка,45.1167,33.6167
Михайловка Вторая,50.0803,36.5261
Михайловский,48.1694,38.0217
Микулинцы,49.4000,25.6000
Микулинцы,49.2644,28.1607
Минай,48.5888,22.2750
Миргород,49.7415,36.1856
Мироновка,51.9167,33.5667
Мироновка,48.4667,34.3167
Мироновка,45.4026,34.4504
Мироновский,48.4620,38.2746
Миусинск,48.0775,38.9036
Межгорский,48.5246,23.5056
Мизоч,50.4000,26.1500
Мочулки,50.9000,24.6833
Могила,48.7667,24.9000
Могилев,48.8642,34.4841
Могилев,53.9000,30.3500
Могилев,53.9000,30.3500
Могилев,48.8667,34.4833
Мохначи,49.7403,36.5319
Молчанов,52.2387,33.1055
Молдова,48.5500,27.0833
Молочанск,47.2018,35.6022
Моллодогвардейск,48.3458,39.6582
Молодовая,50.0375,36.7742
Молодежное,48.1786,32.6594
Монастырище,48.9909,29.8047
Монастырищенский,48.9909,29.8047
Морозов,48.0839,38.3261
Морозовка,50.2345,29.5338
Моршин,49.1565,23.8723
Морская,45.3333,32.6667
Мошны,49.5333,31.7500
Московский,50.4225,34.3517
Моспино,47.8908,38.0640
Mospyne,47.8908,38.0640
Мостиска,49.7923,23.1512
Мостиска,49.7923,23.1512
Мотовиловка,49.8137,27.8017
Мотовиловка,50.1428,30.0892
Mozhnyakovka,49.6594,39.0622
Мукачево,48.4392,22.7178
Мукачево,48.4392,22.7178
Мукачево,48.4392,22.7178
Murovane,49.5167,22.9333
Muzhiyeve,48.1796,22.6994
Mykhaylivka,47.2742,35.2214
Николаев,50.3500,24.9833
Николаев,49.5237,23.9852
Николаевка,47.5333,30.7500
Миргород,49.9685,33.6089
Мироновка,49.6601,30.9822
Мишковичи,49.4468,25.6065
Муси,51.6500,30.6000
Надежда,45.2076,35.0992
Надежда,47.0167,35.5833
Надворная,48.6348,24.5694
Надворная,48.6348,24.5694
Надворная,48.6348,24.5694
Надичи,49.9833,24.1000
Нахирянка,48.9365,25.7323
Наконечне,49.9333,23.3167
Наркевичский,49.5167,26.6333
Народичи,51.2000,29.0833
Найман,45.1076,35.1014
Небулев,48.8153,24.2166
Надригайлов,50.8340,33.8763
Негровец,48.4500,23.6667
Немиров,48.9708,28.8378
Немиров,50.1046,23.4361
Немиров,48.9667,28.8500
Нестеренко,47.5000,35.6667
Несвич,50.6333,25.1000
Нетеребка,49.4734,31.4490
Нетишин,50.3400,26.6417
Нетешин,50.3400,26.6417
Невицке,48.6667,22.3833
Неукрон,47.5500,35.5000
Нежин,51.0480,31.8869
Нежин,51.0480,31.8869
Никифоров,48.0077,38.8534
Никита,44.5156,34.2384
Николаев,46.9659,31.9974
Николаевка,46.5500,34.7167
Николаевка,47.8251,38.3481
Николаев,50.2089,36.1278
Николаевка,46.8000,35.8333
Николаевка Номер Первый,48.7447,38.0497
Nikolaypolye,48.5167,37.5500
Никополь,47.5712,34.3964
Nisshayadubechnya,50.6833,30.6333
Нивки,51.3500,29.0500
Нежин,51.0480,31.8869
Нижнегорский,45.4479,34.7384
Нижний Коропец,48.3500,22.6667
Нежин,51.0480,31.8869
Нижи,50.7828,34.7844
Нобелевская,51.8669,25.7657
Носовка,50.9315,31.5828
Носов,49.2325,24.9870
Новая Боровая,50.6930,28.6345
Новая Каховка,46.7545,33.3486
Новая Маячка,46.6000,33.2271
Новая Прага,48.5682,32.9027
Нова Водолаха,49.7185,35.8708
Новая,48.3261,38.0911
Новая Каховка,46.7545,33.3486
Новая Маячка,46.6000,33.2271
Новая Водолага,49.7185,35.8708
Новая Завадовка,46.7564,34.0889
Новаигнатиевка,47.6333,37.6833
Нове,46.8886,29.8706
Нове Давыдково,48.4500,22.6333
Новгород,47.5428,36.9173
Нови Санжары,49.3440,34.3108
Новоалександровка,50.6173,28.0794
НовоАрхангельское,47.3333,33.6000
Novoastrakhanskoye,49.1217,38.7450
Новоазовск,47.1159,38.0852
Novoburlutskoye,49.8736,37.0967
Новоднестровск,48.5864,27.3815
Новодружеск,48.9627,38.3573
Новофедоровка,45.0947,33.5721
Новогнилица,49.7075,36.8728
Новогродовка,48.2027,37.3415
Novokrasnovka,47.3000,37.1500
Новомиргород,48.7810,31.6420
Новомосковск,48.6380,35.2455
Новомиргород,48.7825,31.6469
Новониколаевка,49.3303,36.2750
Novooleksiyivka,46.2269,34.6428
Новопокровка,49.8425,36.5477
Новопокровка,48.0500,34.6167
Novopoznyaki,50.4167,30.6333
Новопсков,49.5464,39.0899
Новоселица,49.8972,29.6235
Новоселица,48.2193,26.2653
Новоселки Novocheshskiye,50.4667,25.0000
Новоселовка Вторая,48.2167,37.8000
Новоселицкий,48.2193,26.2653
Новосибирск,47.1000,33.2833
Novosirotino,48.9500,38.4500
Novostepanovka,48.4500,34.4333
Novosеlki Na Desne,50.6167,30.6333
Novosеlovka,45.1667,33.6333
Новотроицк,48.6333,35.5333
Новотроицкое,46.9551,36.6527
Новотроицкое,47.7167,37.5833
Novoulyanovka,44.6000,33.8667
Novouspenka,48.4000,39.2167
Novovasilyevka,44.8500,33.9167
Нововолынск,50.7333,24.1667
Нововолынск,50.7258,24.1626
Нововоронцовский,47.5000,33.9333
Novoyavorovsk,49.9167,23.7333
Novoyemelyanovka,44.8667,33.9500
Новый,46.8833,30.9333
Новый Krayuv,50.4833,26.4500
Новый Mariyental,47.4500,37.9500
Новые Петровцы,50.6275,30.4431
Новый Otarchik,45.3333,34.2667
Новый Yarychiv,49.9167,24.3000
Нижние Sirohozy,46.8436,34.3808
Низы,50.7811,34.7839
Obarov,50.6527,26.1696
Obelnitsa,49.3178,24.6255
Оболонь,49.6032,32.8676
Обухов,50.1100,30.6227
Обухов,50.1100,30.6227
Обухов,48.7969,27.7646
Обухов,50.1100,30.6227
Очаков,46.6128,31.5498
Очаков,46.6128,31.5498
Одесса,46.4639,30.7386
Огни,45.7666,33.3882
Ахтырка,50.3104,34.8988
Октября,50.0244,37.4894
Олег,46.9257,29.7457
Александровка,46.8333,32.7833
Александровка,48.9658,32.2350
Александровка,46.3289,30.6348
Оленевка,45.3746,32.5332
Олеша,49.1275,25.2674
Oleshiv,48.9333,24.9833
Oleshnik,48.1641,22.9617
Олесько,49.9667,24.8833
Олевск,51.2167,27.6500
Олива,50.8811,29.5489
Ольшаны,48.3833,23.6500
Олыка,50.7167,25.8167
Омега,44.6167,33.4333
Опошня,49.9567,34.6082
Оратовский,49.1889,29.5270
Оратов,49.1889,29.5270
Ordovka,49.6833,35.9500
Орджоникидзе,44.9657,35.3562
Орджоникидзе,47.6676,34.0596
Орджоникидзе,51.1598,29.8190
Ореанда,44.4667,34.1667
Орехов,48.3686,39.9292
Орехово,45.1294,33.6318
Ореховский,47.3333,35.3167
Орлов,47.0651,35.5709
Орловка,48.1667,37.6500
Осадчий,48.6167,36.4667
Осадчий,48.6141,36.4646
Осиповка,48.5333,35.1333
Osivtsy,50.3333,29.4667
Основа,49.9444,36.2626
Остапенко,49.9231,33.3154
Остер,50.9506,30.8823
Остра,48.3167,25.6500
Острив,49.4918,25.5887
Острог,50.3294,26.5143
Острог,50.3294,26.5143
Остров,50.7667,29.1667
Островский,47.9678,35.8525
Островского,49.2921,37.9276
Ostroye,47.9500,37.3667
Ostеr,50.9506,30.8823
Осипенко,46.9136,36.8253
Otyniya,48.7377,24.8611
Овидиополь,46.2500,30.4413
Овруч,51.3246,28.8035
Овруч,51.3246,28.8035
Озерная,49.6333,25.3333
Озерное,50.1833,28.7167
Ozeryanka,49.8261,36.0344
Озеряны,50.3167,29.4167
Pakhari,45.2833,33.7667
Паланка,48.7311,30.0961
Panteleimonowka,48.2018,37.9743
Panteleymonovka,48.2018,37.9743
Parcauti,48.4500,26.6500
Париж,46.0550,29.2889
Парижская коммуна,48.4333,38.8167
Партенит,44.5764,34.3445
Павловка,49.4414,28.4596
Павлоград,47.0000,35.0500
Павлоград,48.5334,35.8705
Павлоград,48.5334,35.8705
Павлоградский,48.9245,38.4541
Павлоград,48.5334,35.8705
Павлов,50.2631,24.5402
Павлова,48.2667,34.6833
Павлово Поле,50.0262,36.2379
Павловская,48.2667,34.5667
Печенеги,49.8717,36.9347
Печера,48.8546,28.7191
Перечин,48.7362,22.4820
Перемышляны,49.6652,24.5585
Pereshepino,49.0181,35.3689
Перевальск,48.4378,38.8438
Переяслав,50.0877,31.4795
Pereyaslavkhmelnytskyy,50.0877,31.4795
Perove,44.9302,34.0561
Перово,44.9333,34.0667
Першотравенск,50.2010,27.6362
Першотравенск,48.3469,36.4025
Первомайск,48.0443,30.8507
Первомайск,48.0443,30.8507
Первомайск,48.0443,30.8507
Первомайск,48.0472,30.8503
Первомайск,47.9753,38.7883
Первомайский,51.2500,29.1167
Первомайский,49.1167,35.4667
Первомайский,46.9667,35.1500
Первомайское,45.4500,33.7000
Песчаная,49.8293,30.2417
Песковка,50.6938,29.6193
Песочин,49.9564,36.1084
Песочин,49.9564,36.1084
Петренко,47.7258,38.2205
Petrodolinskoye,46.4349,30.4028
Петропавловка,49.2423,31.3531
Петропавловская Борщаговка,50.4333,30.3333
Петропавловский,47.9251,35.7833
Петров,48.8500,25.2833
Петров,48.8447,25.2813
Петрова,48.3247,33.2562
Petrove,48.3247,33.2562
Петровка,45.0162,33.7849
Петрово,48.0681,22.9216
Петровское,47.6613,37.1647
Петровского,50.4833,34.6000
Петровское,47.6613,37.1647
Petrykiv,49.5312,25.5790
Петушков,50.6500,25.8000
Pidgirne,47.4450,35.3395
Пидгирци,50.2361,30.5418
Подгородное,48.5753,35.1068
Подволочиск,49.5347,26.1458
Pinchuki,50.0000,30.2167
Пирогов,48.9065,28.4819
Пирятин,50.2445,32.5107
Песковка,50.6938,29.6193
Южное,49.8855,36.0668
Играть,47.9897,24.9147
Plebanovka,49.2836,25.7215
Plynaya,50.2874,36.5204
Победа,47.6047,38.2747
Победа,47.4667,33.0500
Почаев,50.0051,25.5118
Почаевская,50.0051,25.5118
Podgorodishche,49.7000,24.3167
Podgorodno,51.2385,24.1892
Подгорцы,50.2500,20.5500
Подолье,49.4000,25.9333
Podokalinovka,46.5000,33.1000
Подол,49.6718,33.8883
Podvezhinets,49.5667,23.7333
Подволочиск,49.5347,26.1458
Podvorki,49.9799,36.0924
Погорелов,48.6539,39.5322
Погорелово,47.2986,29.8992
Погребы,49.2551,33.3047
Погребы,49.4667,29.6667
Pokotylivka,49.9134,36.1751
Pokropivna,49.5833,25.3667
Покровская,49.9167,35.2833
Покровское,48.6315,38.1392
Полесье,51.6807,32.4218
Полевая,50.0893,36.0136
Полевая,49.7966,28.2203
Полиция,51.2667,26.0500
Полесье,51.6807,32.4218
Polnichna,50.1500,24.6333
Пологи,50.3344,34.9958
Полонка,50.6870,25.2989
Полонное,51.3167,25.9000
Полонное,50.1242,27.5109
Polovitsy,48.5500,35.1500
Полтава,49.5681,37.2475
Polyanetske,48.0718,30.1275
Помошная,48.2422,31.4158
Попасная,48.6085,38.3326
Попельня,49.9647,29.4481
Попов Яр,48.4167,37.4667
Popove,48.2667,22.4167
Поповка,49.3500,34.0333
Poroshkovo,48.6667,22.7500
Поселок Святошино,50.4657,30.3689
Почтовое,44.8361,33.9619
Posеlok Святошино,50.4500,30.3667
Posеlok Святошино,50.4657,30.3689
Poturzyca,50.4500,24.2833
Povetno,49.8333,23.7333
Позняки,50.2399,33.0086
Прасолов,51.4833,33.4167
Предместье Заречье,49.7889,30.1013
Преображенка,47.9514,34.7628
Преображенка,48.5825,38.3569
Прибрежное,45.1461,33.5204
Пригород Труханов остров,50.4667,30.5333
Prilimanskoye,46.4167,30.6167
Прилуки,51.4634,28.8657
Приморск,46.7348,36.3442
Приморский,45.1167,35.5000
Пришиб,48.7378,38.9164
Привольное,44.7833,34.3333
Прогресс,49.4022,37.4561
Прокопенко,50.2189,35.1975
Проминь,51.0167,34.4000
Просянский,47.6365,34.8139
Prosyanaya,48.1135,36.3736
Prosyanka,49.8936,37.3819
Protsenkovo,46.7167,32.6667
Процев,50.2428,30.7841
Prudyanka,50.2422,36.1742
Pryazovske,46.7343,35.6425
Pryborzhavske,48.3461,23.2328
Прилуки,50.5932,32.3876
Пуховка,50.6000,30.7167
Пушкина,46.8667,34.5000
Пустомыты,49.7153,23.9130
Putepovod,48.1502,38.0513
Putilovka,44.5702,33.8946
Путивль,51.3374,33.8707
Пятихатки,47.5083,35.4624
Pyatipolye,48.0186,38.0950
Radensk,46.5486,32.9279
Радио,47.7000,33.8500
Радомишль,50.4961,29.2291
Радомышль,50.4961,29.2291
Radych,49.1167,23.1167
Радивиловский,50.1299,25.2558
Raigorodka,48.8186,39.0557
Raigorodok,48.9000,37.7167
Раховский,48.0526,24.2009
Рахов,48.0526,24.2009
Rarancea,48.3333,26.1000
Ратно,50.6769,25.1895
Ratsevo,49.1000,32.8000
Раздельная,46.8518,30.0795
Раздельная,46.8518,30.0795
Razdolevka,48.7583,38.0761
Речица,51.7667,24.6667
Речная,45.3500,34.3000
Речное,44.7381,33.7860
Reklinets,50.2167,24.2500
Remeniv,49.9524,24.2092
Рени,45.4573,28.2932
Репки,50.0478,35.7842
Решетиловка,49.5650,34.0782
Решетиловки,49.5650,34.0782
Reznikovka,48.8364,38.0206
Ровно,48.3667,22.4500
Ровно,50.6231,26.2274
Ровно,48.2503,31.7503
Ровно,50.6231,26.2274
Ровно,48.6242,27.5663
Rodakovo,48.5572,39.0238
Родинское,48.3520,37.2060
Родное,44.5500,33.7333
Rodnykove,45.0500,33.9500
Роган,49.9012,36.4359
Рогатин,49.4090,24.6093
Рохан,49.9030,36.4778
Рогатин,49.4090,24.6093
Rokitno,50.9168,26.4817
Романов,50.1480,27.9312
Романов,50.7443,25.5961
Романовка,48.3667,37.7167
Ромны,50.7510,33.4747
Ромны,50.7510,33.4747
Roslavichi,50.2500,30.4333
Rososha,48.6470,29.8661
Rossadka,48.4328,38.3511
Ровеньки,48.0833,39.3776
Ровеньки,48.0833,39.3776
Ровеньки,48.0833,39.3776
Ровно,48.6333,27.5833
Ровно,51.2357,23.8165
Ровно,50.6231,26.2274
Roylyanka,46.2867,29.7894
Раздельная,46.8518,30.0795
Rozhyshche,50.9154,25.2691
Rozkishne,48.5074,39.3004
Rozvadiv,49.5000,23.6167
Рубежанский,50.1653,36.8252
Рубежное,49.0123,38.3797
Рубежное,50.1618,36.8156
Руда,50.9544,34.0886
Руденков,51.0244,34.1823
Рудно,49.8333,23.9000
Рудно,49.8495,23.8877
Ruske,45.0214,34.7911
Russkoivanovka,46.3750,29.7647
Rutchеnkovo,47.9500,37.7333
Ружинский,49.7228,29.2045
Рыбачье,44.7718,34.5952
Рыбальская,48.4667,35.1667
Rykhtychi,49.3833,23.5500
Ржищев,49.9689,31.0463
Печальный,48.4167,35.2667
Садовая,46.7000,32.8167
Саки,45.1342,33.6000
Саки,45.1342,33.6000
Саки,45.1342,33.6000
Salivonki,49.9413,30.2145
Салтовка,50.0092,36.3562
Крылатка,50.9825,34.3933
Самбор,49.5183,23.1975
Самбор,49.5183,23.1975
Сарата,46.0167,29.6667
Сарны,48.9291,29.9256
Сарны,51.3379,26.6019
Сарны,49.9179,23.1728
Сартана,47.1833,37.7000
Саша,48.6117,29.8218
Сатанов,49.2543,26.2690
Савчин,50.4743,24.1704
Саврань,48.1358,30.0814
Schostka,51.8630,33.4698
Севастополь,44.5888,33.5224
Седова,47.0768,38.1560
Селец,49.0333,24.7333
Селидово,48.1471,37.3003
Селище,49.8525,37.4842
Село,51.8000,26.2333
Selskoyevozrozhdeniye,49.5039,37.0611
Сперма,45.1667,34.8333
Семеновка,49.6000,33.1667
Семенов,50.2925,34.4083
Semеnovka,45.2833,35.0833
Serbka,47.0000,30.7667
Serdyukovka,48.5392,38.4367
Серебрянка,48.9189,38.1269
Середа,49.2167,22.8833
Середа,49.2167,22.8833
Seredne,48.5333,22.5000
Сергей,47.9752,25.1286
Serne,48.3667,22.4500
Севастополь,44.5888,33.5224
Северная,45.6840,33.0567
Северный Рудник,48.4000,37.9167
Северодонецк,48.9483,38.4917
Северодонецк,48.9483,38.4917
Sewastopol,44.5888,33.5224
Шабо,46.1326,30.3859
Шахов,49.8006,38.4868
Shakhovo,48.2833,37.7667
Шахтерск,48.0625,38.5166
Shakhtne,47.9858,38.2708
Shakhtеrsk,48.0625,38.5166
Shalyhyne,51.5711,34.0717
Шаргород,48.7383,28.0850
Шаргород,48.7383,28.0850
Щебетовка,44.9382,35.1580
Shcherbinovskiy,48.3667,37.6667
Shcherbynivka,48.4000,37.7833
Sheludkovka,49.6847,36.5375
Шепетовка,50.1854,27.0636
Шепетовка,50.1854,27.0636
Шевченко,50.3637,36.2135
Шевченко,49.9500,28.0333
Шевченко,46.2000,32.8667
Шевченко,48.6553,37.9925
Шевченково,49.6959,37.1735
Шевченково,44.8629,33.7590
Шевченковский,49.6000,35.2000
Шевцов,49.9000,38.6000
Shibalin,49.4433,25.0000
Широкая Балка,48.3000,37.9167
Широкий,49.0694,36.4231
Шишаки,49.8500,33.3000
Shishkovka,49.8792,37.2936
Shkarovka,49.7402,30.1659
Шкло,49.9568,23.5441
Shmarovka,49.8056,36.4119
Шолоховский,47.9500,37.9500
Шостка,51.8630,33.4698
Шостка,51.8630,33.4698
Shpilevka,50.7986,34.6867
Шпола,49.0069,31.3947
Shushkautsi,48.3500,26.2667
Шутова,49.8833,23.2833
Сич,47.8000,36.2000
Сидоров,49.0167,26.0167
Симеиз,44.4074,34.0043
Симферополь,44.9572,34.1108
Симоненко,45.3000,33.9000
Симонов,50.5740,26.6296
Синельников,50.2581,36.8988
Синельниково,48.3204,35.5179
Синельниково,50.2581,36.8988
Sinеv,50.6167,26.7500
Siurte,48.5000,22.2333
Сиваш,49.3758,36.2447
Sizovka,45.3489,33.8767
Скадовск,46.1161,32.9112
Скалат,49.4273,25.9787
Skelevoy,48.0767,38.3786
Skelki,47.4393,35.1195
Сколе,49.0372,23.5135
Skotovataya,48.2167,37.9000
Сквира,49.7318,29.6657
Сквирский,49.7333,29.6667
Слатино,50.2104,36.1538
Славута,50.3016,26.8651
Славутич,51.5215,30.7532
Славяносербск,48.5492,38.9083
Славянск,48.8414,37.5895
Славянск,48.8414,37.5895
Славянск,48.8414,37.5895
Славянск,48.8414,37.5895
Slawjansk,48.8667,37.6167
Слободка,47.8869,29.3461
Славянск,48.8414,37.5895
Смела,49.2224,31.8871
Смела,49.2224,31.8871
Смела,49.2224,31.8871
Смоленская,48.0667,34.2833
Смольная,49.2833,23.1833
Снегиревка,47.0758,32.8052
Snegirеvka,47.0667,32.8167
Snegirеvka,45.7805,34.0749
Snihurivka,47.0667,32.8167
Снежное,48.0261,38.7723
Снятин,48.4469,25.5694
Снятин,48.4469,25.5694
Софиевка,48.2500,38.1500
Софиевка,48.0511,33.8744
Сокаль,50.4744,24.2829
Сокаль,50.4744,24.2829
Сокольники,49.7804,23.9528
Сокол,45.8167,33.8167
Соколов,50.4934,28.0679
Соколова,49.5708,27.8966
Соколовка,48.5333,35.3167
